organization_id,organization_name,website_url,contact_url,fetch_target_url,fetch_status,emails_found_raw,selected_email,email_status,email_source_url,email_source_type,contact_name,contact_role,lead_readiness,enriched_at_utc,notes,website_discovery_status,website_discovery_source,validated_website_url,contact_quality_tier,ready_reason,recovery_lane
org_andalus_organic_s_l_environment_rural_de_dc3dacdc,"Andalus Organic, S.L. (Environment & Rural Development)",,https://keep.eu/projects/31289/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidade_de_coimbra_divis_o_de_apoio_856a4f20,Universidade de Coimbra (Divisão de Apoio e Promoção da Investigação ),,https://keep.eu/projects/31289/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_confederaci_n_hidrogr_fica_del_guadalqui_2dfe57b5,Confederación Hidrográfica del Guadalquivir (Comisaría de Aguas),,https://keep.eu/projects/31289/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_agencia_estatal_consejo_superior_de_inve_ecab76b8,Agencia Estatal Consejo Superior de Investigaciones Científicas (Instituto de Productos Naturales y Agrobiología),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_cabildo_insular_de_tenerife_consejer_a_i_1198b627,"CABILDO INSULAR DE TENERIFE (CONSEJERÍA INSULAR DEL MEDIO NATURAL, SOSTENIBILIDAD, SEGURIDAD Y EMERGENCIAS)",,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_coplaca_sdad_coop_dpto_t_cnico_spain_474f69e4,Coplaca Sdad Coop (Dpto Técnico),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidade_do_algarve_faculdade_de_ci_266cb6b7,Universidade do Algarve (Faculdade de Ciências e Tecnologia),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/beap-mar,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/beap-mar,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidade_nova_de_lisboa_faculdade_de_4c22c62d,Universidade NOVA de Lisboa (Faculdade de Ciências e Tecnologia),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidad_de_la_laguna_insituto_univer_56b0dd08,UNIVERSIDAD DE LA LAGUNA (Insituto Universitario de Bio-Organica Antonio Gonzalez),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_faculdade_de_ci_ncias_da_universidade_de_a603f233,Faculdade de Ciências da Universidade de Lisboa (Departamento de Biologia Vegetal),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidade_da_madeira_isoplexis_centro_bd3b5341,Universidade da Madeira (ISOPlexis - Centro em Agricultura Sustentável e Tecnologia Alimentar),,https://keep.eu/projects/31284/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/resilcrops,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_asociaci_n_de_industrias_del_metal_y_tec_5a8f2581,Asociación de Industrias del Metal y Tecnologías Asociadas de Galicia (Departamento de Proyectos e Innovación ),,https://keep.eu/projects/31278/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_vianapesca_o_p_cooperativa_de_produtores_bdc3d28a,"Vianapesca O P - Cooperativa de Produtores de Peixe de Viana do Castelo, C.R.L. (Vianapesca )",,https://keep.eu/projects/31278/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_universidade_da_coru_a_centro_de_investi_aff35b4c,Universidade da Coruña (Centro de Investigación en Tecnologías Navales e Industriales),,https://keep.eu/projects/31278/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_adene_ag_ncia_para_a_energia_dire_o_de_e_a64d6fed,"ADENE - Agência para a Energia (Direção de Estratégia, Políticas e Projetos / Strategy, Policy and Projects Department)",,https://keep.eu/projects/31278/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_consorcio_para_el_dise_o_const_equipamie_277c1fff,"CONSORCIO PARA EL DISEÑO CONST. EQUIPAMIENTO Y EXPLOTACION DE LA PLATAFORMA OCEANICA DE CANARIAS (Innovation, Science and Tecnology)",,https://keep.eu/projects/31278/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_fundaci_n_centro_tecnol_xico_de_eficienc_e0612473,FUNDACIÓN CENTRO TECNOLÓXICO DE EFICIENCIA E SOSTENIBILIDAD DE EFICIENCIA ENERGÉTICA (Oficina de Gestión de Proyectos),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_puertos_del_estado_crecimiento_azul_spai_d37e47b7,Puertos del estado (Crecimiento Azul),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_lhyfe_hidr_geno_lhyfe_hidr_geno_spain_d94b1171,Lhyfe Hidrógeno (Lhyfe Hidrógeno),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_apss_administra_o_dos_portos_de_set_bal_27959b9c,"APSS - Administração dos Portos de Setúbal e Sesimbra, SA (Desenvolvimento Portuário e Qualidade)",,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_neuwalme_administracion_spain_40e05f6e,Neuwalme (Administracion),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_autoridad_portuaria_de_gijon_grants_and_d76075da,Autoridad Portuaria de Gijon (Grants and Projects),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_terminal_maritima_del_gudalquivir_s_l_sp_a44ae471,"TERMINAL MARITIMA DEL GUDALQUIVIR, S.L. (.)",,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_asociaci_n_gallega_del_hidr_geno_adminis_89aabc27,ASOCIACIÓN GALLEGA DEL HIDRÓGENO (ADMINISTRACIÓN),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_volution_synerg_tique_automotive_s_l_bu_f555aed3,Évolution Synergétique Automotive S.L. (Business Development),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_autoridad_portuaria_de_vigo_port_of_vigo_6888fc40,Autoridad Portuaria de Vigo (Port of Vigo),,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_puertos_del_estado_spain_959aadea,Puertos del estado,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_lhyfe_hidr_geno_spain_8e783f54,Lhyfe Hidrógeno,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_agencia_instituto_enerx_tico_de_galicia_8b7455d7,AGENCIA INSTITUTO ENERXÉTICO DE GALICIA,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_apss_administra_o_dos_portos_de_set_bal_e50e45aa,"APSS - Administração dos Portos de Setúbal e Sesimbra, SA",,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_neuwalme_spain_cc655e5c,Neuwalme,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_autoridad_portuaria_de_gijon_spain_76ca9b8d,Autoridad Portuaria de Gijon,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_terminal_maritima_del_gudalquivir_s_l_sp_a476fc76,"TERMINAL MARITIMA DEL GUDALQUIVIR, S.L.",,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_asociaci_n_gallega_del_hidr_geno_spain_0b47ace3,ASOCIACIÓN GALLEGA DEL HIDRÓGENO,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_volution_synerg_tique_automotive_s_l_sp_80a2129c,Évolution Synergétique Automotive S.L.,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_autoridad_portuaria_de_sevilla_spain_38bee7f1,Autoridad Portuaria de Sevilla,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_autoridad_portuaria_de_vigo_spain_0ff2c877,Autoridad Portuaria de Vigo,,https://keep.eu/projects/31263/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_institut_national_de_recherche_en_scienc_31b5f389,Institut National de Recherche en Sciences et Technologies pour l'Environnement et l'Agriculture,,https://keep.eu/projects/22114/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_inland_fisheries_ireland_ireland_95247891,Inland Fisheries Ireland,,https://keep.eu/projects/22114/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_museum_national_d_histoire_naturelle_fra_b22ddda6,MUSEUM NATIONAL D'HISTOIRE NATURELLE,,https://keep.eu/projects/22114/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_centre_for_environment_fisheries_and_aqu_440c7e43,"Centre for Environment, Fisheries and Aquaculture Science",,https://keep.eu/projects/22114/,https://www.atlanticarea.eu/,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_consejer_a_de_sostenibilidad_medio_ambie_0151adb2,"Consejería de Sostenibilidad, Medio Ambiente y Economía Azul (Consejería de Sostenibilidad, Medio Ambiente y Economía Azul)",,https://keep.eu/projects/31267/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/reinfforce2,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/reinfforce2,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_asociaci_n_forestal_andaluza_andaluc_a_s_4c4b674f,Asociación Forestal Andaluza (Andalucía),,https://keep.eu/projects/31267/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/reinfforce2,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/reinfforce2,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
org_dire_o_regional_do_ambiente_e_a_o_clim_t_1a4b05de,Direção Regional do Ambiente e Ação Climática (Direção Regional do Ambiente e Ação Climática),,https://keep.eu/projects/31267/,https://www.atlanticarea.eu/discover-our-projects/approved-projects/reinfforce2,promoted_from_existing_evidence,js@atlanticarea.eu | ma@atlanticarea.eu,js@atlanticarea.eu,email_found,https://www.atlanticarea.eu/discover-our-projects/approved-projects/reinfforce2,existing_evidence_promotion,,,ready_for_outreach,2026-06-07T16:20:17Z,promoted_from_existing_evidence | prior_status=email_not_found_manual_review,not_attempted_wave1,existing_evidence_only,,official_programme_proxy_email,programme_site_published_contact,programme_or_project_site
