organization_id,organization_name,organization_type,partner_country,website_url,contact_url,validated_website_url,contact_name,contact_role,email,email_source_url,source_project_urls,score,suggested_angle,contact_quality_tier,ready_reason
org_universidade_de_santiago_de_compostela_c_05fdaae2,"Universidade de Santiago de Compostela (CRETUS, Cross-disciplinary Research in Environmental Technologies)",Unknown,Spain,,https://keep.eu/projects/31260/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/free-litterat,https://keep.eu/projects/31260/,3.15,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_leartibai_fundazioa_competitividad_indus_b023630f,LEARTIBAI FUNDAZIOA (COMPETITIVIDAD INDUSTRIAL Y COORDINACIÓN DE PROYECTOS EUROPEOS),Unknown,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_associa_o_de_armadores_da_pesca_artesana_17ea01a0,Associação de Armadores da Pesca Artesanal e do Cerco do Sudoeste Alentejano e Costa Vicentina (Associação de Armadores da Pesca Artesanal e do Cerco do Sudoeste Alentejano e Costa Vicentina),Association,Portugal,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_gobierno_vasco_direcci_n_de_pesca_y_acui_2c989be7,"GOBIERNO VASCO--DIRECCIÓN DE PESCA Y ACUICULTURA (DEPARTAMENTO DESARROLLO ECONÓMICO, SOSTENIBILIDAD Y MEDIO AMBIENTE)",Government / Ministry,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_associa_o_de_armadores_da_pesca_artesana_48af9268,Associação de Armadores da Pesca Artesanal e do Cerco do Sudoeste Alentejano e Costa Vicentina,Association,Portugal,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_gobierno_vasco_direcci_n_de_pesca_y_acui_0fbef538,GOBIERNO VASCO--DIRECCIÓN DE PESCA Y ACUICULTURA,Government / Ministry,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_leartiker_s_coop_spain_5c6ff2a4,Leartiker S. Coop.,Unknown,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/31259/ | https://keep.eu/projects/22116/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_municipality_of_vila_nova_de_cerveira_aq_1ba3fcef,Municipality of Vila Nova de Cerveira / Aquamuseu do Rio Minho,Municipal Authority,Portugal,,https://keep.eu/projects/22114/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22114/,3.15,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_bretagne_d_veloppement_innovation_europe_306c834b,Bretagne Développement Innovation (European Affairs),Unknown,France,,https://keep.eu/projects/31282/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,https://keep.eu/projects/31282/,3.1,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_geps_techno_recherche_et_d_veloppement_f_73cc62b5,GEPS Techno (Recherche et Développement),Unknown,France,,https://keep.eu/projects/31282/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,https://keep.eu/projects/31282/,3.1,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_turismo_de_portugal_i_p_dire_o_de_estrat_4411d2a1,"Turismo de Portugal, I.P. (Direção de Estratégia e Gestão do Conhecimento)",Unknown,Portugal,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_rea_metropolitana_de_lisboa_divis_o_de_fd86dd72,"Área Metropolitana de Lisboa (Divisão de Ordenamento do Território, Ambiente e Urbanismo)",Unknown,Portugal,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_direcci_n_general_de_fondos_europeos_con_a78a42cb,"Dirección General de Fondos Europeos. Consejería de Economía, Hacienda y Fondos Europeos. Gobierno de Cantabria (Dirección General de Fondos Europeos)",Government / Ministry,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_ayuntamiento_de_santander_oficina_munici_113cced2,Ayuntamiento de Santander (Oficina Municipal de Fondos y Asuntos Europeos),Municipal Authority,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_comiss_o_de_coordena_o_e_desenvolvimento_efbcddec,"Comissão de Coordenação e Desenvolvimento Regional do Alentejo, IP (Presidência)",Regional Authority,Portugal,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_gobierno_de_navarra_department_of_memory_0110bc2c,"Gobierno de Navarra (Department of Memory and Coexistence, External Action and Basque)",Government / Ministry,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_asturiana_de_la_energ_a_europe_1b43f80f,Fundación Asturiana de la Energía (European Affairs),Foundation / NGO,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_instituto_de_hidr_ulica_ambien_2bb0cde0,Fundación Instituto de Hidráulica Ambiental de Cantabria (Environmental Hydraulics Institute),Foundation / NGO,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_direcci_n_general_de_fondos_europeos_con_69533a53,"Dirección General de Fondos Europeos. Consejería de Economía, Hacienda y Fondos Europeos. Gobierno de Cantabria( Dirección General de Fondos Europeos)",Government / Ministry,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_asturiana_de_la_energ_a_europe_6d6dcdc6,Fundación Asturiana de la Energía( European Affairs),Foundation / NGO,Spain,,https://keep.eu/projects/31273/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31273/,3.1,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_universit_de_rouen_normandie_direction_d_03104d5a,Université de Rouen Normandie (Direction de la Recherche et de la Valorisation),University / Research,France,,https://keep.eu/projects/31271/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/sisdata,https://keep.eu/projects/31271/,3.1,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_universidad_de_cantabria_spain_205db619,Universidad de Cantabria,Unknown,Spain,,https://keep.eu/projects/22122/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22122/ | https://keep.eu/projects/19379/,3.1,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_instituto_portugues_do_mare_e_da_atmosfe_3e02b547,Instituto Portugues do Mare e da Atmosfera,Unknown,Portugal,,https://keep.eu/projects/22122/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22122/,3.1,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_centro_tecnol_gico_de_eficienc_cdf45c15,Fundación Centro Tecnológico de Eficiencia y Sostenibilidad Energética,Foundation / NGO,Spain,,https://keep.eu/projects/22122/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22122/ | https://keep.eu/projects/19363/,3.3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_nacional_de_fabricantes_de_co_dcfc8476,Asociación Nacional de fabricantes de conservas de pescados y mariscos,Unknown,Spain,,https://keep.eu/projects/22122/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22122/,3.1,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_agencia_estatal_consejo_superior_de_inve_927d0645,Agencia Estatal Consejo Superior de Investigaciones Científicas,Agency,Spain,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/ | https://keep.eu/projects/33217/ | https://keep.eu/projects/19359/ | https://keep.eu/projects/22112/,4.45,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_instituto_portugu_s_do_mar_e_da_atmosfer_0a1d20a8,Instituto Português do Mar e da Atmosfera,Unknown,Portugal,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/ | https://keep.eu/projects/19378/ | https://keep.eu/projects/22096/,3.1,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_relento_s_l_spain_0d4099d9,RELENTO S.L.,Private Company,Spain,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/,3.1,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_organizaci_n_de_productores_de_pesca_fre_6b33384a,Organización de Productores de Pesca Fresca del Puerto y Ría de Marín,Unknown,Spain,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/,3.1,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_inxenia_desarrollos_tecnol_gicos_s_l_spa_63ca57c0,"Inxenia Desarrollos Tecnológicos, S.L.",Private Company,Spain,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/,3.1,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_centro_tecnol_gico_del_mar_fundaci_n_cet_1579028d,Centro Tecnológico del Mar-fundación CETMAR,Foundation / NGO,Spain,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/,3.1,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_i_borghi_pi_belli_d_italia_italy_borghip_8e1510b1,I Borghi più belli d’Italia,National public authority,Italy,https://borghipiubelliditalia.it,https://borghipiubelliditalia.it/,https://borghipiubelliditalia.it,,,pubblicita@borghipiubelliditalia.it,https://borghipiubelliditalia.it/,https://keep.eu/projects/31592/,3.05,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",direct_partner_email,email_on_official_partner_domain
org_risorse_per_roma_spa_italy_risorseperrom_7b80ed15,Risorse per Roma SpA,Sectoral agency,Italy,https://www.risorseperroma.it,https://www.risorseperroma.it/,https://www.risorseperroma.it,,,risorseperroma@pec.rpr-spa.it,https://www.risorseperroma.it/,https://keep.eu/projects/31592/,3.05,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_external_published_email,external_email_published_on_official_site
org_fundacion_instituto_tecnol_gico_de_galic_7faecf37,FUNDACION INSTITUTO TECNOLÓGICO DE GALICIA (INNOVACIÓN ABIERTA),Foundation / NGO,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/eneports,https://keep.eu/projects/31258/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_apdl_administra_o_dos_portos_do_douro_le_7286a54f,"APDL - Administração dos Portos do Douro, Leixões e Viana do Castelo, S.A. (Direção de Estudos e Planeamento)",Private Company,Portugal,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,https://keep.eu/projects/31258/ | https://keep.eu/projects/31263/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_autoridad_portuaria_de_ferrol_san_cibrao_05c4ff8c,Autoridad Portuaria de Ferrol - San Cibrao (Departamento de Transición Energética y Cambio Climático),Unknown,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/eneports,https://keep.eu/projects/31258/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_instituto_tecnol_gico_y_de_energ_as_reno_9b78fa0c,"Instituto Tecnológico y de Energías Renovables, SA (Área de Renovables)",Private Company,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/eneports,https://keep.eu/projects/31258/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_autoridad_portuaria_de_tenerife_jefe_de_648ea9f7,Autoridad Portuaria de Tenerife (Jefe de Unidad de Innovación y Proyectos Estratégicos),Unknown,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,https://keep.eu/projects/31258/ | https://keep.eu/projects/31263/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_apdl_administra_o_dos_portos_do_douro_le_eddc6bf2,"APDL - Administração dos Portos do Douro, Leixões e Viana do Castelo, S.A.",Private Company,Portugal,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,https://keep.eu/projects/31258/ | https://keep.eu/projects/31263/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_autoridad_portuaria_de_ferrol_san_cibrao_e49e4687,Autoridad Portuaria de Ferrol - San Cibrao,Unknown,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/eneports,https://keep.eu/projects/31258/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_instituto_tecnol_gico_y_de_energ_as_reno_b8beacd6,"Instituto Tecnológico y de Energías Renovables, SA",Unknown,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/31258/ | https://keep.eu/projects/19380/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_autoridad_portuaria_de_tenerife_spain_59a54016,Autoridad Portuaria de Tenerife,Unknown,Spain,,https://keep.eu/projects/31258/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,https://keep.eu/projects/31258/ | https://keep.eu/projects/31263/,3.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_cork_institute_of_technology_ireland_ff1479a0,Cork Institute of Technology,Unknown,Ireland,,https://keep.eu/projects/22124/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22124/ | https://keep.eu/projects/22134/ | https://keep.eu/projects/22116/ | https://keep.eu/projects/22092/ | https://keep.eu/projects/19363/ | https://keep.eu/projects/19355/ | https://keep.eu/projects/19366/,4.0,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_queen_s_university_belfast_united_kingdo_0a128b47,Queen’s University Belfast,University / Research,United Kingdom,,https://keep.eu/projects/22120/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22120/,3.0,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_deputaci_n_provincial_de_pontevedra_coop_96d29f60,DEPUTACIÓN PROVINCIAL DE PONTEVEDRA (Cooperación / Oficina de Proyectos Europeos),Regional Authority,Spain,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awaves,https://keep.eu/projects/31276/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_turismo_de_galicia_agencia_turismo_de_ga_a887135a,Turismo de Galicia (Agencia Turismo de Galicia),Agency,Spain,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlantic-sunset,https://keep.eu/projects/31276/ | https://keep.eu/projects/31248/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_arousa_moza_spain_5eeaf1f4,Asociación Arousa Moza (.),Private Company,Spain,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awaves,https://keep.eu/projects/31276/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_adca_ag_ncia_para_o_desenvolvimento_da_c_1a5e94d4,ADCA - Agência para o Desenvolvimento da Cultura nos Açores (GP - Gestão de Projetos),Agency,Portugal,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awaves,https://keep.eu/projects/31276/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_munic_pio_de_viana_do_castelo_departamen_4a4caf92,Município de Viana do Castelo (Departamento de Planeamento Estratégico),Municipal Authority,Portugal,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aofftech,https://keep.eu/projects/31276/ | https://keep.eu/projects/31278/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_associacao_ccg_zgdv_centro_de_computacao_f79e861a,Associacao CCG/ZGDV - Centro de Computacao Grafica (Instituto CCG/ZGDV),Unknown,Portugal,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awaves,https://keep.eu/projects/31276/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_association_corlab_plus_radio_boa_radio_65a88148,ASSOCIATION CORLAB PLUS - RADIO BOA (Radio BOA),Association,France,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awaves,https://keep.eu/projects/31276/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_arousa_moza_spain_1354eb59,Asociación Arousa Moza,Private Company,Spain,,https://keep.eu/projects/31276/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awaves,https://keep.eu/projects/31276/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_efacec_engenharia_global_technology_dire_f47ef46e,Efacec Engenharia (Global Technology Direction - Systems),Unknown,Portugal,,https://keep.eu/projects/31263/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,https://keep.eu/projects/31263/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_cluster_del_naval_gallego_pro_c78414d0,Asociación Cluster del Naval Gallego (Proyectos),Cluster / Network,Spain,,https://keep.eu/projects/31263/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hydea,https://keep.eu/projects/31263/,2.95,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_cluster_del_naval_gallego_spa_a4d4f179,Asociación Cluster del Naval Gallego,Cluster / Network,Spain,,https://keep.eu/projects/31263/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/31263/ | https://keep.eu/projects/19355/,3.7,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_university_of_plymouth_united_kingdom_40444eb6,University of Plymouth,University / Research,United Kingdom,,https://keep.eu/projects/22114/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22114/ | https://keep.eu/projects/22116/ | https://keep.eu/projects/22109/,2.95,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_trinity_college_dublin_school_of_enginee_54ad36e8,Trinity College Dublin (School of Engineering),University / Research,Ireland,,https://keep.eu/projects/31262/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/rivers-rest,https://keep.eu/projects/31262/ | https://keep.eu/projects/31289/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_irish_fish_producers_organisation_ceo_ir_8a30ff9a,Irish Fish Producers Organisation (CEO),Unknown,Ireland,,https://keep.eu/projects/31262/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hy4res,https://keep.eu/projects/31262/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_vertigo_lab_vertigo_lab_france_57ece287,Vertigo Lab (Vertigo Lab),Unknown,France,,https://keep.eu/projects/31262/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hy4res,https://keep.eu/projects/31262/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_irish_fish_producers_organisation_irelan_5fbbe816,Irish Fish Producers Organisation,Unknown,Ireland,,https://keep.eu/projects/31262/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hy4res,https://keep.eu/projects/31262/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_easy_hydro_ltd_ireland_93cb24e9,Easy Hydro Ltd,Private Company,Ireland,,https://keep.eu/projects/31262/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hy4res,https://keep.eu/projects/31262/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_fundacion_instituto_de_investigacion_san_933aa09d,FUNDACION INSTITUTO DE INVESTIGACION SANITARIA DE SANTIAGO DE COMPOSTELA,Foundation / NGO,Spain,,https://keep.eu/projects/22133/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22133/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_stab_vida_investiga_o_e_servi_os_em_ci_n_585209dc,"STAB VIDA, Investigação e Serviços em Ciências Biológicas, Lda",Unknown,Portugal,,https://keep.eu/projects/22133/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22133/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_universidade_de_coimbra_portugal_129ec3d6,Universidade de Coimbra,Higher education and research organisations,Portugal,,https://keep.eu/projects/22133/,,,,coolnoons@interreg-euro-med.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22133/ | https://keep.eu/projects/29224/ | https://keep.eu/projects/22112/ | https://keep.eu/projects/19361/,4.6,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_centro_de_investigaci_n_coope_d7b201b8,Asociación Centro de Investigación Cooperativa en Biomateriales – CIC biomaGUNE,Unknown,Spain,,https://keep.eu/projects/22133/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22133/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_lincbiotech_sl_spain_24c872f7,"LINCBIOTECH, SL",Unknown,Spain,,https://keep.eu/projects/22133/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22133/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_qubiotech_health_intelligence_sl_spain_dbef6287,QUBIOTECH HEALTH INTELLIGENCE SL,Unknown,Spain,,https://keep.eu/projects/22133/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22133/,2.9,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_centro_de_energia_offshore_associacao_po_3024b04d,CENTRO DE ENERGIA OFFSHORE ASSOCIACAO,Unknown,Portugal,,https://keep.eu/projects/22126/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22126/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
