organization_id,organization_name,organization_type,partner_country,partner_region,source_dataset,source_wave,source_project_ids,source_project_names,source_project_urls,website_url,contact_url,documents_url,score,score_reason,suggested_angle,dedupe_key,normalization_notes
org_center_for_social_innovation_cyprus_2ecd118b,Center for Social Innovation,Unknown,Cyprus,1010 Nicosia,interreg_mac,wave1 | wave2,00055,"Cultivating Green Innovators: A Dynamic Approach to Smart, Sustainable, and Socially Inclusive Education for Mediterranean Youth",https://keep.eu/projects/33269/,,https://keep.eu/projects/33269/,,4.25,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; N.a.; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",center for social innovation::Cyprus,merged_from=2_rows
org_egypt_eng_asu_edu_eg_7b52b609,كلية الهندسة، جامعة عين شمس - القاهرة,Unknown,Egypt,Abdou Pasha squareCairo,interreg_mac,wave1 | wave2,00048,Developing Inclusive Education in the Mediterranean,https://keep.eu/projects/33268/,https://eng.asu.edu.eg,https://eng.asu.edu.eg/,,4.25,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; N.a.; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",كلية الهندسة، جامعة عين شمس - القاهرة::Egypt::eng.asu.edu.eg,merged_from=2_rows
org_animed_sarl_tunisia_animed_network_com_ac70a962,Animed SARL,Unknown,Tunisia,1006 Tunisi,interreg_mac,wave1 | wave2,00048,Developing Inclusive Education in the Mediterranean,https://keep.eu/projects/33268/,http://www.animed-network.com,http://www.animed-network.com,,4.25,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; N.a.; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",animed sarl::Tunisia::animed-network.com,merged_from=2_rows
org_jordan_b0e28efa,مركز ترميم للتدريب على المحافظة على التراث الثقافي والطبيعي,Unknown,Jordan,Al-YasminAmman,interreg_mac,wave1 | wave2,00048,Developing Inclusive Education in the Mediterranean,https://keep.eu/projects/33268/,,https://keep.eu/projects/33268/,,4.25,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; N.a.; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",مركز ترميم للتدريب على المحافظة على التراث الثقافي والطبيعي::Jordan,merged_from=2_rows
org_normandie_littoral_region_normandie_fran_e610df92,NORMANDIE LITTORAL (REGION NORMANDIE ),Regional Authority,France,OUISTREHAM,interreg_mac,wave1 | wave2,EAPA_0143/2024,Social Ecological Impact Assessment for the Maritime Sector in the Atlantic Area,https://keep.eu/projects/31295/,,https://keep.eu/projects/31295/,,4.15,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,normandie littoral (region normandie ::France,merged_from=2_rows
org_waterford_city_and_county_council_waterf_e6ba6661,Waterford City and County Council (Waterford Cultural Quarter),Unknown,Ireland,Waterford,interreg_mac,wave1 | wave2,EAPA_0143/2024,Social Ecological Impact Assessment for the Maritime Sector in the Atlantic Area,https://keep.eu/projects/31295/,,https://keep.eu/projects/31295/,,4.15,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,waterford city and county council (waterford cultural quarter::Ireland,merged_from=2_rows
org_normandie_maritime_administratif_france_b21ce382,NORMANDIE MARITIME (Administratif),Unknown,France,Colombelles,interreg_mac,wave1 | wave2,EAPA_0143/2024,Social Ecological Impact Assessment for the Maritime Sector in the Atlantic Area,https://keep.eu/projects/31295/,,https://keep.eu/projects/31295/,,4.15,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,normandie maritime (administratif::France,merged_from=2_rows
org_technopole_quimper_cornouaille_finist_re_c4542666,Technopole Quimper-Cornouaille (Finistère),Unknown,France,Quimper,interreg_mac,wave1 | wave2 | wave3,EAPA_0143/2024 | EAPA_0021/2022 | EAPA_0062/2022,Social Ecological Impact Assessment for the Maritime Sector in the Atlantic Area | INNOVATION ROADMAP FOR LOCAL FISHERIES ECOSYSTEMS RECOVERY | Aquaculture & Fisheries 0.0 - Improving the acceptance and social awareness in the consumption of sustainable marine food products developed under the zero-waste philosophy,https://keep.eu/projects/31295/ | https://keep.eu/projects/31259/ | https://keep.eu/projects/31247/,,https://keep.eu/projects/31295/,,4.15,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,technopole quimper-cornouaille (finistère::France,merged_from=4_rows
org_palestinian_wastewater_engineers_group_b202a690,مهندسي الصرف الصحي الفلسطينية - Palestinian Wastewater Engineers Group (PWEG),Unknown,Palestine,P607 Ramallah,interreg_mac,wave1 | wave2,00036,Mediterranean initiative to REgenerate wastewater Sludges for Optimal Use towaRd a Circular Economy,https://keep.eu/projects/33270/,http://www.palweg.org,http://www.palweg.org,,4.05,2021-2027 ongoing; capacity-building signal; knowledge-transfer signal; N.a.; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",مهندسي الصرف الصحي الفلسطينية - palestinian wastewater engineers group (pweg::Palestine::palweg.org,merged_from=2_rows
org_jordan_narc_gov_jo_9d90b862,المركز الوطني للبحوث الزراعية,Unknown,Jordan,P.O Box: 639 Al ‘A̅şimah,interreg_mac,wave1 | wave2 | wave3,00036 | 00003 | 00007,Mediterranean initiative to REgenerate wastewater Sludges for Optimal Use towaRd a Circular Economy | tOwaRds cIrcular Economy iN The AgriculTural sEctor | MEDiterranean joint Water management and conservatIon SustainablE solutions,https://keep.eu/projects/33270/ | https://keep.eu/projects/33262/ | https://keep.eu/projects/33217/,http://www.narc.gov.jo,http://www.narc.gov.jo,,4.35,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,المركز الوطني للبحوث الزراعية::Jordan::narc.gov.jo,merged_from=4_rows
org_tunisia_inrgref_iresa_tn_3870dfac,المعھد الوطني للبحوث في الھندسة الریفیة و المیاه والغابات,Unknown,Tunisia,2080 Ariana,interreg_mac,wave1 | wave2,00036,Mediterranean initiative to REgenerate wastewater Sludges for Optimal Use towaRd a Circular Economy,https://keep.eu/projects/33270/,http://www.inrgref.iresa.tn,http://www.inrgref.iresa.tn,,4.05,2021-2027 ongoing; capacity-building signal; knowledge-transfer signal; N.a.; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",المعھد الوطني للبحوث في الھندسة الریفیة و المیاه والغابات::Tunisia::inrgref.iresa.tn,merged_from=2_rows
org_atlantic_technological_university_resear_901907b9,Atlantic Technological University (Research Office),University / Research,Ireland,Sligo,interreg_mac,wave1 | wave2,EAPA_0122/2024 | EAPA_0003/2022 | EAPA_0067/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution | Polycentric Sustainable Tourism: Identification of a strategy towards the sustainability of the sector | Building a Reliable Common Identity towards a Global Urban Sustainable Development in the Atlantic,https://keep.eu/projects/31290/ | https://keep.eu/projects/31266/ | https://keep.eu/projects/31274/,,https://keep.eu/projects/31290/,,4.0,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,atlantic technological university (research office::Ireland,merged_from=4_rows
org_cosmetic_valley_europe_international_fra_7177df33,COSMETIC VALLEY (Europe & International),Unknown,France,Chartres,interreg_mac,wave1 | wave2,EAPA_0145/2024,Sustainable Microalgae and Cyanobacteria-Based Bioactive Compounds for Cosmeceuticals and Nutraceuticals,https://keep.eu/projects/31296/,,https://keep.eu/projects/31296/,,3.95,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,cosmetic valley (europe & international::France,merged_from=2_rows
org_alga_biologics_alga_biologics_france_096e8f7e,Alga Biologics (ALGA BIOLOGICS),Unknown,France,ISNEAUVILLE,interreg_mac,wave1 | wave2,EAPA_0145/2024,Sustainable Microalgae and Cyanobacteria-Based Bioactive Compounds for Cosmeceuticals and Nutraceuticals,https://keep.eu/projects/31296/,,https://keep.eu/projects/31296/,,3.95,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,alga biologics (alga biologics::France,merged_from=2_rows
org_la_rochelle_universit_littoral_environne_6c2fa7a6,La Rochelle Université (LIttoral ENvironnement et Sociétés),University / Research,France,La Rochelle,interreg_mac,wave1 | wave2,EAPA_0145/2024 | EAPA_0068/2024,Sustainable Microalgae and Cyanobacteria-Based Bioactive Compounds for Cosmeceuticals and Nutraceuticals | Sustainable Management of visitor flows for Resilient Tourism in Coastal Areas,https://keep.eu/projects/31296/ | https://keep.eu/projects/31275/,,https://keep.eu/projects/31296/,,3.95,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,la rochelle université (littoral environnement et sociétés::France,merged_from=3_rows
org_instituto_superior_t_cnico_departamento_e670ec66,"Instituto Superior Técnico (Departamento de Engenharia Civil, Arquitetura e Georrecursos)",Unknown,Portugal,Lisbon,interreg_mac,wave1 | wave2,EAPA_0122/2024 | EAPA_0001/2022,Transforming Rivers by Reducing Aquatic Plastic Pollution | Hybrid solutions for Renewable Energy Systems: achieving net-zero Atlantic area energy consumers & communities,https://keep.eu/projects/31290/ | https://keep.eu/projects/31262/,,https://keep.eu/projects/31290/,,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,"instituto superior técnico (departamento de engenharia civil, arquitetura e georrecursos::Portugal",merged_from=3_rows
org_universidad_de_sevilla_applied_mathemati_009eac11,Universidad de Sevilla (Applied Mathematics I),Unknown,Spain,Sevilla,interreg_mac,wave1 | wave2,EAPA_0122/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution,https://keep.eu/projects/31290/,,https://keep.eu/projects/31290/,,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,universidad de sevilla (applied mathematics i::Spain,merged_from=2_rows
org_asociaci_n_amicos_transformaci_n_spain_f20f7dbd,Asociación AMICOS (Transformación),Unknown,Spain,BOIRO,interreg_mac,wave1 | wave2 | wave3,EAPA_0122/2024 | EAPA_0027/2022,Transforming Rivers by Reducing Aquatic Plastic Pollution | Atlantic InnoBlue Communities,https://keep.eu/projects/31290/ | https://keep.eu/projects/31250/,,https://keep.eu/projects/31290/,,4.35,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,asociación amicos (transformación::Spain,merged_from=3_rows
org_4change_citizenship_and_participation_po_83477e74,4Change (Citizenship and participation),Unknown,Portugal,Lisboa,interreg_mac,wave1 | wave2,EAPA_0122/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution,https://keep.eu/projects/31290/,,https://keep.eu/projects/31290/,,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,4change (citizenship and participation::Portugal,merged_from=2_rows
org_asociaci_n_bioga_cluster_tecnol_xico_emp_f2d45eea,ASOCIACIÓN BIOGA – CLUSTER TECNOLÓXICO EMPRESARIAL DE CIENCIAS DA VIDA (Internationalisation),Cluster / Network,Spain,Santiago de Compostela,interreg_mac,wave1 | wave2,EAPA_0138/2024 | EAPA_0103/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area | Climate Resilience and Adaptation in Aquaculture. Testing innovative technologies and ecosystem-based solutions for the resilience of Atlantic aquaculture to climate change.,https://keep.eu/projects/31294/ | https://keep.eu/projects/31285/,,https://keep.eu/projects/31294/,,3.95,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,asociación bioga – cluster tecnolóxico empresarial de ciencias da vida (internationalisation::Spain,merged_from=3_rows
org_inovcluster_associa_o_do_cluster_agroind_16b00082,InovCluster – Associação do Cluster Agroindustrial do Centro (Projetos),Association,Portugal,Castelo Branco,interreg_mac,wave1 | wave2,EAPA_0138/2024 | EAPA_0024/2022,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area | Atlantic Food Innovation Hub,https://keep.eu/projects/31294/ | https://keep.eu/projects/31261/,,https://keep.eu/projects/31294/,,3.8,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,inovcluster – associação do cluster agroindustrial do centro (projetos::Portugal,merged_from=3_rows
org_universidade_de_vigo_university_of_vigo_fdf64a64,UNIVERSIDADE DE VIGO (University of Vigo Marine Research Center),University / Research,Spain,Vigo,interreg_mac,wave1 | wave2,EAPA_0138/2024 | EAPA_0082/2024 | EAPA_0017/2022 | EAPA_0093/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area | Building Digital Capacity for Innovation in Atlantic Aquaculture | Transnational R&D&I cooperation network to foster the competitiveness and sustainability of the Blue Biotech sector in the Atlantic Area territory | Atlantic Wave Energy Sustainable Deployment Initiative,https://keep.eu/projects/31294/ | https://keep.eu/projects/31279/ | https://keep.eu/projects/31264/ | https://keep.eu/projects/31282/,,https://keep.eu/projects/31294/,,4.8,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,universidade de vigo (university of vigo marine research center::Spain,merged_from=5_rows
org_university_of_angers_eso_france_18467b0d,University of Angers (ESO),University / Research,France,Angers,interreg_mac,wave1 | wave2 | wave3,EAPA_0133/2024 | EAPA_0047/2022,Routes of the Great Atlantic Explorations | Sunset Tourism in the Atlantic Area,https://keep.eu/projects/31293/ | https://keep.eu/projects/31248/,,https://keep.eu/projects/31293/,,3.7,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",university of angers (eso::France,merged_from=3_rows
